datetime,year,month,day,hour,solar_util,wind_util,load
2016-05-10T22:00:00Z,2016,5,11,0,0,0.2198581560283688,6288
2016-05-10T23:00:00Z,2016,5,11,1,0,0.23404255319148937,6287
2016-05-11T00:00:00Z,2016,5,11,2,0,0.25177304964539005,6040
2016-05-11T01:00:00Z,2016,5,11,3,0,0.22340425531914893,5910
2016-05-11T02:00:00Z,2016,5,11,4,4.8267207259387965e-4,0.22340425531914893,5846
2016-05-11T03:00:00Z,2016,5,11,5,0.00337870450815715,0.2127659574468085,5951
2016-05-11T04:00:00Z,2016,5,11,6,0.04102712617047977,0.23404255319148937,7199
2016-05-11T05:00:00Z,2016,5,11,7,0.12935611545515976,0.24113475177304963,7705
2016-05-11T06:00:00Z,2016,5,11,8,0.2678830002896032,0.2553191489361702,7958
2016-05-11T07:00:00Z,2016,5,11,9,0.4044791968336712,0.2730496453900709,8086
2016-05-11T08:00:00Z,2016,5,11,10,0.5048749879331982,0.28368794326241137,8010
2016-05-11T09:00:00Z,2016,5,11,11,0.5208031663287962,0.32978723404255317,8163
2016-05-11T10:00:00Z,2016,5,11,12,0.5753451105319046,0.33687943262411346,8213
2016-05-11T11:00:00Z,2016,5,11,13,0.6192682691379476,0.35815602836879434,8127
2016-05-11T12:00:00Z,2016,5,11,14,0.5888599285645332,0.39361702127659576,7976
2016-05-11T13:00:00Z,2016,5,11,15,0.5101843807317308,0.39361702127659576,7984
2016-05-11T14:00:00Z,2016,5,11,16,0.4179940148662998,0.4113475177304965,7922
2016-05-11T15:00:00Z,2016,5,11,17,0.27512308137851144,0.4148936170212766,7769
2016-05-11T16:00:00Z,2016,5,11,18,0.12066801814846992,0.4007092198581561,7525
2016-05-11T17:00:00Z,2016,5,11,19,0.03185635679119605,0.3794326241134752,7556
2016-05-11T18:00:00Z,2016,5,11,20,0.00337870450815715,0.3546099290780142,7579
2016-05-11T19:00:00Z,2016,5,11,21,4.8267207259387965e-4,0.3829787234042553,7502
2016-05-11T20:00:00Z,2016,5,11,22,0,0.4290780141843972,7034
2016-05-11T21:00:00Z,2016,5,11,23,0,0.4432624113475177,6617
2016-05-11T22:00:00Z,2016,5,12,0,0,0.3971631205673759,6275
2016-05-11T23:00:00Z,2016,5,12,1,0,0.40425531914893614,6315
2016-05-12T00:00:00Z,2016,5,12,2,0,0.4113475177304965,6281
2016-05-12T01:00:00Z,2016,5,12,3,0,0.3900709219858156,6220
2016-05-12T02:00:00Z,2016,5,12,4,4.8267207259387965e-4,0.3829787234042553,6206
2016-05-12T03:00:00Z,2016,5,12,5,0.00434404865334491,0.40425531914893614,6327
2016-05-12T04:00:00Z,2016,5,12,6,0.04150979824307365,0.3794326241134752,7300
2016-05-12T05:00:00Z,2016,5,12,7,0.13370016410850466,0.34397163120567376,7785
2016-05-12T06:00:00Z,2016,5,12,8,0.24374939665990925,0.34397163120567376,8032
2016-05-12T07:00:00Z,2016,5,12,9,0.32242494449271164,0.3617021276595745,8168
2016-05-12T08:00:00Z,2016,5,12,10,0.36490008688097303,0.3617021276595745,8090
2016-05-12T09:00:00Z,2016,5,12,11,0.3600733661550342,0.4113475177304965,8193
2016-05-12T10:00:00Z,2016,5,12,12,0.33593976252534025,0.4007092198581561,8205
2016-05-12T11:00:00Z,2016,5,12,13,0.2949126363548605,0.4113475177304965,8091
2016-05-12T12:00:00Z,2016,5,12,14,0.2186504488850275,0.38652482269503546,7980
2016-05-12T13:00:00Z,2016,5,12,15,0.1756926344241722,0.39361702127659576,8097
2016-05-12T14:00:00Z,2016,5,12,16,0.11487595327734336,0.33687943262411346,8015
2016-05-12T15:00:00Z,2016,5,12,17,0.07433149917945747,0.2695035460992908,7895
2016-05-12T16:00:00Z,2016,5,12,18,0.04054445409788589,0.17375886524822695,7686
2016-05-12T17:00:00Z,2016,5,12,19,0.01206680181484699,0.14893617021276595,7654
2016-05-12T18:00:00Z,2016,5,12,20,0.00144801621778163,0.16312056737588654,7550
2016-05-12T19:00:00Z,2016,5,12,21,4.8267207259387965e-4,0.1773049645390071,7344
2016-05-12T20:00:00Z,2016,5,12,22,0,0.1453900709219858,6910
2016-05-12T21:00:00Z,2016,5,12,23,0,0.1453900709219858,6491
2016-05-12T22:00:00Z,2016,5,13,0,0,0.1524822695035461,6195
2016-05-12T23:00:00Z,2016,5,13,1,0,0.16312056737588654,6200
2016-05-13T00:00:00Z,2016,5,13,2,0,0.1453900709219858,6064
2016-05-13T01:00:00Z,2016,5,13,3,0,0.1595744680851064,5963
2016-05-13T02:00:00Z,2016,5,13,4,4.8267207259387965e-4,0.18085106382978725,5978
2016-05-13T03:00:00Z,2016,5,13,5,0.00193068829037551,0.1950354609929078,6193
2016-05-13T04:00:00Z,2016,5,13,6,0.02316825948450622,0.20921985815602837,7188
2016-05-13T05:00:00Z,2016,5,13,7,0.07288348296167584,0.2198581560283688,7785
2016-05-13T06:00:00Z,2016,5,13,8,0.14383627763297616,0.22340425531914893,8024
2016-05-13T07:00:00Z,2016,5,13,9,0.2398880200791582,0.1879432624113475,8146
2016-05-13T08:00:00Z,2016,5,13,10,0.32339028863789937,0.19858156028368795,8078
2016-05-13T09:00:00Z,2016,5,13,11,0.3591080220098465,0.24468085106382975,8138
2016-05-13T10:00:00Z,2016,5,13,12,0.35766000579206486,0.29432624113475175,8164
2016-05-13T11:00:00Z,2016,5,13,13,0.3315957138719953,0.2907801418439716,8035
2016-05-13T12:00:00Z,2016,5,13,14,0.28912057148373393,0.29432624113475175,7874
2016-05-13T13:00:00Z,2016,5,13,15,0.2871898831933584,0.2695035460992908,7954
2016-05-13T14:00:00Z,2016,5,13,16,0.2118930398687132,0.2127659574468085,7892
2016-05-13T15:00:00Z,2016,5,13,17,0.13032145960034752,0.2624113475177305,7738
2016-05-13T16:00:00Z,2016,5,13,18,0.06516072980017376,0.1773049645390071,7448
2016-05-13T17:00:00Z,2016,5,13,19,0.02220291533931846,0.15602836879432624,7375
2016-05-13T18:00:00Z,2016,5,13,20,0.00289603243556327,0.20212765957446807,7253
2016-05-13T19:00:00Z,2016,5,13,21,4.8267207259387965e-4,0.24822695035460993,7006
2016-05-13T20:00:00Z,2016,5,13,22,0,0.2978723404255319,6534
2016-05-13T21:00:00Z,2016,5,13,23,0,0.2624113475177305,6137
2016-05-13T22:00:00Z,2016,5,14,0,0,0.20567375886524825,5685
2016-05-13T23:00:00Z,2016,5,14,1,0,0.25886524822695034,5574
2016-05-14T00:00:00Z,2016,5,14,2,0,0.3333333333333333,5540
2016-05-14T01:00:00Z,2016,5,14,3,0,0.32269503546099293,5541
2016-05-14T02:00:00Z,2016,5,14,4,4.8267207259387965e-4,0.3900709219858156,5551
2016-05-14T03:00:00Z,2016,5,14,5,0.00241336036296939,0.475177304964539,5327
2016-05-14T04:00:00Z,2016,5,14,6,0.03137368471860218,0.4432624113475177,5616
2016-05-14T05:00:00Z,2016,5,14,7,0.10860121633362292,0.4609929078014184,6085
2016-05-14T06:00:00Z,2016,5,14,8,0.23602664349840716,0.4219858156028369,6483
2016-05-14T07:00:00Z,2016,5,14,9,0.3962737715995752,0.425531914893617,6845
2016-05-14T08:00:00Z,2016,5,14,10,0.5333526402162371,0.5141843971631206,7018
2016-05-14T09:00:00Z,2016,5,14,11,0.6443672169128294,0.5070921985815603,7148
2016-05-14T10:00:00Z,2016,5,14,12,0.6520899700743314,0.44680851063829785,6896
2016-05-14T11:00:00Z,2016,5,14,13,0.625543006081668,0.40425531914893614,6808
2016-05-14T12:00:00Z,2016,5,14,14,0.5782411429674679,0.475177304964539,6612
2016-05-14T13:00:00Z,2016,5,14,15,0.5121150690221064,0.5390070921985816,6574
2016-05-14T14:00:00Z,2016,5,14,16,0.4011004923255141,0.5531914893617021,6471
2016-05-14T15:00:00Z,2016,5,14,17,0.2538855101843807,0.5319148936170213,6228
2016-05-14T16:00:00Z,2016,5,14,18,0.11342793705956172,0.5425531914893617,6190
2016-05-14T17:00:00Z,2016,5,14,19,0.03282170093638382,0.5177304964539007,6259
2016-05-14T18:00:00Z,2016,5,14,20,0.00337870450815715,0.3900709219858156,6314
2016-05-14T19:00:00Z,2016,5,14,21,4.8267207259387965e-4,0.43617021276595747,6278
2016-05-14T20:00:00Z,2016,5,14,22,0,0.5035460992907801,6037
2016-05-14T21:00:00Z,2016,5,14,23,0,0.45390070921985815,5726
2016-05-14T22:00:00Z,2016,5,15,0,0,0.3617021276595745,5367
2016-05-14T23:00:00Z,2016,5,15,1,0,0.4113475177304965,5279
2016-05-15T00:00:00Z,2016,5,15,2,0,0.3971631205673759,5296
2016-05-15T01:00:00Z,2016,5,15,3,0,0.375886524822695,5265
2016-05-15T02:00:00Z,2016,5,15,4,4.8267207259387965e-4,0.4148936170212766,5217
2016-05-15T03:00:00Z,2016,5,15,5,0.00386137658075103,0.450354609929078,5015
2016-05-15T04:00:00Z,2016,5,15,6,0.04392315860604305,0.49645390070921985,5217
2016-05-15T05:00:00Z,2016,5,15,7,0.16024712810116806,0.5,5642
2016-05-15T06:00:00Z,2016,5,15,8,0.29346462013707886,0.5283687943262412,6062
2016-05-15T07:00:00Z,2016,5,15,9,0.36876146346172406,0.5460992907801419,6530
2016-05-15T08:00:00Z,2016,5,15,10,0.36441741480837914,0.5815602836879432,6896
2016-05-15T09:00:00Z,2016,5,15,11,0.35331595713871994,0.5283687943262412,7031
2016-05-15T10:00:00Z,2016,5,15,12,0.3895163625832609,0.5,6779
2016-05-15T11:00:00Z,2016,5,15,13,0.3962737715995752,0.4929078014184397,6732
2016-05-15T12:00:00Z,2016,5,15,14,0.4344048653344917,0.4397163120567376,6706
2016-05-15T13:00:00Z,2016,5,15,15,0.4107539337773916,0.3794326241134752,6697
2016-05-15T14:00:00Z,2016,5,15,16,0.3151848634038034,0.4148936170212766,6669
2016-05-15T15:00:00Z,2016,5,15,17,0.2442320687325031,0.3829787234042553,6428
2016-05-15T16:00:00Z,2016,5,15,18,0.116323969495125,0.3404255319148936,6516
2016-05-15T17:00:00Z,2016,5,15,19,0.03571773337194709,0.2907801418439716,6584
2016-05-15T18:00:00Z,2016,5,15,20,0.00386137658075103,0.3723404255319149,6581
2016-05-15T19:00:00Z,2016,5,15,21,4.8267207259387965e-4,0.425531914893617,6694
2016-05-15T20:00:00Z,2016,5,15,22,0,0.4787234042553192,6572
2016-05-15T21:00:00Z,2016,5,15,23,0,0.5212765957446809,6247
2016-05-15T22:00:00Z,2016,5,16,0,0,0.5,6034
2016-05-15T23:00:00Z,2016,5,16,1,0,0.44680851063829785,6140
2016-05-16T00:00:00Z,2016,5,16,2,0,0.4432624113475177,6037
2016-05-16T01:00:00Z,2016,5,16,3,0,0.3723404255319149,5939
2016-05-16T02:00:00Z,2016,5,16,4,4.8267207259387965e-4,0.28368794326241137,5973
2016-05-16T03:00:00Z,2016,5,16,5,0.00482672072593879,0.25886524822695034,6247
2016-05-16T04:00:00Z,2016,5,16,6,0.04440583067863693,0.2127659574468085,7322
2016-05-16T05:00:00Z,2016,5,16,7,0.12790809923737811,0.20212765957446807,7882
2016-05-16T06:00:00Z,2016,5,16,8,0.23071725069987448,0.19858156028368795,8076
2016-05-16T07:00:00Z,2016,5,16,9,0.3151848634038034,0.18085106382978725,8235
2016-05-16T08:00:00Z,2016,5,16,10,0.37696688869582,0.16312056737588654,8145
2016-05-16T09:00:00Z,2016,5,16,11,0.4344048653344917,0.17375886524822695,8284
2016-05-16T10:00:00Z,2016,5,16,12,0.45033304373008975,0.1950354609929078,8371
2016-05-16T11:00:00Z,2016,5,16,13,0.47881069601312864,0.2198581560283688,8268
2016-05-16T12:00:00Z,2016,5,16,14,0.4677092383434694,0.18085106382978725,8122
2016-05-16T13:00:00Z,2016,5,16,15,0.43247417704411617,0.20567375886524825,8183
2016-05-16T14:00:00Z,2016,5,16,16,0.37117482382469347,0.19858156028368795,8057
2016-05-16T15:00:00Z,2016,5,16,17,0.2505068056762236,0.1879432624113475,7929
2016-05-16T16:00:00Z,2016,5,16,18,0.12018534607587604,0.14184397163120568,7667
2016-05-16T17:00:00Z,2016,5,16,19,0.03668307751713486,0.13120567375886524,7697
2016-05-16T18:00:00Z,2016,5,16,20,0.00434404865334491,0.1099290780141844,7643
2016-05-16T19:00:00Z,2016,5,16,21,4.8267207259387965e-4,0.09929078014184398,7501
2016-05-16T20:00:00Z,2016,5,16,22,0,0.09219858156028368,7105
2016-05-16T21:00:00Z,2016,5,16,23,0,0.1099290780141844,6626
2016-05-16T22:00:00Z,2016,5,17,0,0,0.14893617021276595,6298
2016-05-16T23:00:00Z,2016,5,17,1,0,0.1595744680851064,6354
2016-05-17T00:00:00Z,2016,5,17,2,0,0.1595744680851064,6235
2016-05-17T01:00:00Z,2016,5,17,3,0,0.1914893617021277,6136
2016-05-17T02:00:00Z,2016,5,17,4,4.8267207259387965e-4,0.20212765957446807,6185
2016-05-17T03:00:00Z,2016,5,17,5,0.00289603243556327,0.1914893617021277,6468
2016-05-17T04:00:00Z,2016,5,17,6,0.03475238922675933,0.20921985815602837,7495
2016-05-17T05:00:00Z,2016,5,17,7,0.11101457669659232,0.1914893617021277,8036
2016-05-17T06:00:00Z,2016,5,17,8,0.21527174437687033,0.2304964539007092,8182
2016-05-17T07:00:00Z,2016,5,17,9,0.3084274543874891,0.30851063829787234,8254
2016-05-17T08:00:00Z,2016,5,17,10,0.3147021913312095,0.38652482269503546,8254
2016-05-17T09:00:00Z,2016,5,17,11,0.2852591949029829,0.3617021276595745,8399
2016-05-17T10:00:00Z,2016,5,17,12,0.2876725552659523,0.3475177304964539,8462
2016-05-17T11:00:00Z,2016,5,17,13,0.2833285066126074,0.32269503546099293,8312
2016-05-17T12:00:00Z,2016,5,17,14,0.2896032435563278,0.3404255319148936,8199
2016-05-17T13:00:00Z,2016,5,17,15,0.2278212182643112,0.30141843971631205,8259
2016-05-17T14:00:00Z,2016,5,17,16,0.1708659136982334,0.30141843971631205,8157
2016-05-17T15:00:00Z,2016,5,17,17,0.11728931364031275,0.2907801418439716,8133
2016-05-17T16:00:00Z,2016,5,17,18,0.06371271358239211,0.2375886524822695,7928
2016-05-17T17:00:00Z,2016,5,17,19,0.02075489912153682,0.20212765957446807,7940
2016-05-17T18:00:00Z,2016,5,17,20,0.00144801621778163,0.1879432624113475,7848
2016-05-17T19:00:00Z,2016,5,17,21,4.8267207259387965e-4,0.2304964539007092,7595
2016-05-17T20:00:00Z,2016,5,17,22,0,0.26595744680851063,7108
2016-05-17T21:00:00Z,2016,5,17,23,0,0.2801418439716312,6664
2016-05-17T22:00:00Z,2016,5,18,0,0,0.2624113475177305,6379
2016-05-17T23:00:00Z,2016,5,18,1,0,0.2375886524822695,6385
2016-05-18T00:00:00Z,2016,5,18,2,0,0.21631205673758863,6272
2016-05-18T01:00:00Z,2016,5,18,3,0,0.1950354609929078,6175
2016-05-18T02:00:00Z,2016,5,18,4,4.8267207259387965e-4,0.1773049645390071,6189
2016-05-18T03:00:00Z,2016,5,18,5,0.00193068829037551,0.1524822695035461,6470
2016-05-18T04:00:00Z,2016,5,18,6,0.02702963606525726,0.1276595744680851,7475
2016-05-18T05:00:00Z,2016,5,18,7,0.09701708659136982,0.09574468085106384,8062
2016-05-18T06:00:00Z,2016,5,18,8,0.20561830292499275,0.06028368794326241,8219
2016-05-18T07:00:00Z,2016,5,18,9,0.3282170093638382,0.04964539007092199,8296
2016-05-18T08:00:00Z,2016,5,18,10,0.4541944203108408,0.0425531914893617,8183
2016-05-18T09:00:00Z,2016,5,18,11,0.5386620330147697,0.04964539007092199,8225
2016-05-18T10:00:00Z,2016,5,18,12,0.4392315860604305,0.04609929078014184,8311
2016-05-18T11:00:00Z,2016,5,18,13,0.34124915532387295,0.04609929078014184,8187
2016-05-18T12:00:00Z,2016,5,18,14,0.35235061299353215,0.03546099290780142,8081
2016-05-18T13:00:00Z,2016,5,18,15,0.33642243459793414,0.02482269503546099,8117
2016-05-18T14:00:00Z,2016,5,18,16,0.2953953084274544,0.02127659574468085,7978
2016-05-18T15:00:00Z,2016,5,18,17,0.21575441644946425,0.02127659574468085,7828
2016-05-18T16:00:00Z,2016,5,18,18,0.12066801814846992,0.01063829787234042,7591
2016-05-18T17:00:00Z,2016,5,18,19,0.04247514238826141,0.01418439716312056,7651
2016-05-18T18:00:00Z,2016,5,18,20,0.00482672072593879,0.03546099290780142,7654
2016-05-18T19:00:00Z,2016,5,18,21,9.653441451877592e-4,0.08156028368794327,7526
2016-05-18T20:00:00Z,2016,5,18,22,0,0.09929078014184398,7118
2016-05-18T21:00:00Z,2016,5,18,23,0,0.13120567375886524,6644
2016-05-18T22:00:00Z,2016,5,19,0,0,0.14184397163120568,6325
2016-05-18T23:00:00Z,2016,5,19,1,0,0.13120567375886524,6347
2016-05-19T00:00:00Z,2016,5,19,2,0,0.1347517730496454,6184
2016-05-19T01:00:00Z,2016,5,19,3,0,0.11702127659574468,6095
2016-05-19T02:00:00Z,2016,5,19,4,4.8267207259387965e-4,0.10283687943262412,6166
2016-05-19T03:00:00Z,2016,5,19,5,0.00530939279853267,0.09929078014184398,6384
2016-05-19T04:00:00Z,2016,5,19,6,0.0497152234771696,0.07092198581560284,7395
2016-05-19T05:00:00Z,2016,5,19,7,0.1472149821411333,0.05673758865248227,7863
2016-05-19T06:00:00Z,2016,5,19,8,0.2997393570807993,0.04964539007092199,8054
2016-05-19T07:00:00Z,2016,5,19,9,0.4387489139878366,0.03191489361702127,8181
2016-05-19T08:00:00Z,2016,5,19,10,0.5430060816681146,0.03191489361702127,8086
2016-05-19T09:00:00Z,2016,5,19,11,0.5878945844193454,0.02836879432624113,8123
2016-05-19T10:00:00Z,2016,5,19,12,0.5478328023940534,0.02482269503546099,8135
2016-05-19T11:00:00Z,2016,5,19,13,0.4874987933198185,0.02482269503546099,8006
2016-05-19T12:00:00Z,2016,5,19,14,0.4392315860604305,0.01773049645390071,7885
2016-05-19T13:00:00Z,2016,5,19,15,0.3948257553817936,0.01418439716312056,8010
2016-05-19T14:00:00Z,2016,5,19,16,0.30456607780673806,0.01418439716312056,7898
2016-05-19T15:00:00Z,2016,5,19,17,0.2017569263442417,0.01418439716312056,7712
2016-05-19T16:00:00Z,2016,5,19,18,0.10811854426102904,0.01418439716312056,7513
2016-05-19T17:00:00Z,2016,5,19,19,0.03764842166232261,0.01063829787234042,7546
2016-05-19T18:00:00Z,2016,5,19,20,0.00386137658075103,0.02127659574468085,7527
2016-05-19T19:00:00Z,2016,5,19,21,4.8267207259387965e-4,0.03546099290780142,7413
2016-05-19T20:00:00Z,2016,5,19,22,0,0.0425531914893617,6998
2016-05-19T21:00:00Z,2016,5,19,23,0,0.06028368794326241,6523
2016-05-19T22:00:00Z,2016,5,20,0,0,0.08156028368794327,6244
2016-05-19T23:00:00Z,2016,5,20,1,0,0.08865248226950355,6263
2016-05-20T00:00:00Z,2016,5,20,2,0,0.09219858156028368,6111
2016-05-20T01:00:00Z,2016,5,20,3,0,0.10638297872340426,5981
2016-05-20T02:00:00Z,2016,5,20,4,4.8267207259387965e-4,0.13829787234042554,6008
2016-05-20T03:00:00Z,2016,5,20,5,0.00530939279853267,0.1347517730496454,6239
2016-05-20T04:00:00Z,2016,5,20,6,0.05164591176754513,0.1099290780141844,7236
2016-05-20T05:00:00Z,2016,5,20,7,0.16217781639154358,0.0851063829787234,7730
2016-05-20T06:00:00Z,2016,5,20,8,0.30311806158895643,0.09219858156028368,7992
2016-05-20T07:00:00Z,2016,5,20,9,0.43054348875374066,0.10638297872340426,8094
2016-05-20T08:00:00Z,2016,5,20,10,0.5019789554976348,0.07801418439716312,7988
2016-05-20T09:00:00Z,2016,5,20,11,0.4797760401583164,0.04609929078014184,8038
2016-05-20T10:00:00Z,2016,5,20,12,0.4706052707790327,0.05319148936170213,8102
2016-05-20T11:00:00Z,2016,5,20,13,0.46239984554493674,0.08865248226950355,7967
2016-05-20T12:00:00Z,2016,5,20,14,0.5034269717154165,0.08865248226950355,7788
2016-05-20T13:00:00Z,2016,5,20,15,0.4763973356501592,0.13120567375886524,7832
2016-05-20T14:00:00Z,2016,5,20,16,0.3817936094217588,0.15602836879432624,7712
2016-05-20T15:00:00Z,2016,5,20,17,0.25726421469253785,0.1702127659574468,7543
2016-05-20T16:00:00Z,2016,5,20,18,0.12404672265662708,0.16312056737588654,7238
2016-05-20T17:00:00Z,2016,5,20,19,0.03764842166232261,0.11347517730496454,7190
2016-05-20T18:00:00Z,2016,5,20,20,0.00434404865334491,0.09574468085106384,7098
2016-05-20T19:00:00Z,2016,5,20,21,4.8267207259387965e-4,0.14184397163120568,7017
2016-05-20T20:00:00Z,2016,5,20,22,0,0.19858156028368795,6599
2016-05-20T21:00:00Z,2016,5,20,23,0,0.1879432624113475,6170
2016-05-20T22:00:00Z,2016,5,21,0,0,0.1773049645390071,5724
2016-05-20T23:00:00Z,2016,5,21,1,0,0.16312056737588654,5595
2016-05-21T00:00:00Z,2016,5,21,2,0,0.1453900709219858,5549
2016-05-21T01:00:00Z,2016,5,21,3,0,0.1099290780141844,5537
2016-05-21T02:00:00Z,2016,5,21,4,4.8267207259387965e-4,0.08156028368794327,5522
2016-05-21T03:00:00Z,2016,5,21,5,0.00724008108890819,0.0673758865248227,5310
2016-05-21T04:00:00Z,2016,5,21,6,0.0593686649290472,0.04609929078014184,5644
2016-05-21T05:00:00Z,2016,5,21,7,0.1877594362390192,0.03191489361702127,6028
2016-05-21T06:00:00Z,2016,5,21,8,0.37165749589728736,0.01773049645390071,6449
2016-05-21T07:00:00Z,2016,5,21,9,0.5425234095955207,0.02127659574468085,6758
2016-05-21T08:00:00Z,2016,5,21,10,0.6414711844772661,0.02127659574468085,6900
2016-05-21T09:00:00Z,2016,5,21,11,0.6612607394536152,0.03191489361702127,6998
2016-05-21T10:00:00Z,2016,5,21,12,0.6656047881069601,0.03546099290780142,6802
2016-05-21T11:00:00Z,2016,5,21,13,0.6197509412105415,0.02482269503546099,6713
2016-05-21T12:00:00Z,2016,5,21,14,0.585481224056376,0.02127659574468085,6525
2016-05-21T13:00:00Z,2016,5,21,15,0.5367313447243942,0.02127659574468085,6484
2016-05-21T14:00:00Z,2016,5,21,16,0.4281301283907713,0.01773049645390071,6379
2016-05-21T15:00:00Z,2016,5,21,17,0.2852591949029829,0.01773049645390071,6118
2016-05-21T16:00:00Z,2016,5,21,18,0.1327348199633169,0.01418439716312056,6032
2016-05-21T17:00:00Z,2016,5,21,19,0.04247514238826141,0.01773049645390071,6038
2016-05-21T18:00:00Z,2016,5,21,20,0.00627473694372043,0.02836879432624113,6075
2016-05-21T19:00:00Z,2016,5,21,21,9.653441451877592e-4,0.05319148936170213,6177
2016-05-21T20:00:00Z,2016,5,21,22,0,0.0673758865248227,5971
2016-05-21T21:00:00Z,2016,5,21,23,0,0.07801418439716312,5606
2016-05-21T22:00:00Z,2016,5,22,0,0,0.0851063829787234,5277
2016-05-21T23:00:00Z,2016,5,22,1,0,0.09219858156028368,5159
2016-05-22T00:00:00Z,2016,5,22,2,0,0.1099290780141844,5182
2016-05-22T01:00:00Z,2016,5,22,3,0,0.1276595744680851,5157
2016-05-22T02:00:00Z,2016,5,22,4,9.653441451877592e-4,0.15602836879432624,5046
2016-05-22T03:00:00Z,2016,5,22,5,0.00724008108890819,0.1347517730496454,4833
2016-05-22T04:00:00Z,2016,5,22,6,0.05502461627570228,0.1276595744680851,5009
2016-05-22T05:00:00Z,2016,5,22,7,0.18872478038420695,0.13829787234042554,5412
2016-05-22T06:00:00Z,2016,5,22,8,0.3779322328410078,0.1347517730496454,5929
2016-05-22T07:00:00Z,2016,5,22,9,0.5584515879911188,0.13829787234042554,6304
2016-05-22T08:00:00Z,2016,5,22,10,0.6844289989381214,0.20567375886524825,6585
2016-05-22T09:00:00Z,2016,5,22,11,0.7568298098272034,0.22340425531914893,6731
2016-05-22T10:00:00Z,2016,5,22,12,0.7809634134568973,0.20921985815602837,6513
2016-05-22T11:00:00Z,2016,5,22,13,0.7732406602953953,0.1879432624113475,6468
2016-05-22T12:00:00Z,2016,5,22,14,0.7172506998745052,0.1914893617021277,6384
2016-05-22T13:00:00Z,2016,5,22,15,0.6313350709527946,0.2198581560283688,6349
2016-05-22T14:00:00Z,2016,5,22,16,0.49811757891688385,0.23404255319148937,6334
2016-05-22T15:00:00Z,2016,5,22,17,0.3253209769282749,0.2304964539007092,6116
2016-05-22T16:00:00Z,2016,5,22,18,0.13949222897963123,0.24468085106382975,6139
2016-05-22T17:00:00Z,2016,5,22,19,0.03426971715416545,0.30141843971631205,6249
2016-05-22T18:00:00Z,2016,5,22,20,0.00530939279853267,0.4148936170212766,6331
2016-05-22T19:00:00Z,2016,5,22,21,0.00144801621778163,0.5319148936170213,6477
2016-05-22T20:00:00Z,2016,5,22,22,0,0.4858156028368794,6412
2016-05-22T21:00:00Z,2016,5,22,23,0,0.4858156028368794,6105
2016-05-22T22:00:00Z,2016,5,23,0,0,0.4574468085106383,5810
2016-05-22T23:00:00Z,2016,5,23,1,0,0.38652482269503546,5929
2016-05-23T00:00:00Z,2016,5,23,2,0,0.2978723404255319,5768
2016-05-23T01:00:00Z,2016,5,23,3,0,0.25886524822695034,5701
2016-05-23T02:00:00Z,2016,5,23,4,9.653441451877592e-4,0.22340425531914893,5655
2016-05-23T03:00:00Z,2016,5,23,5,0.00868809730668983,0.1879432624113475,5864
2016-05-23T04:00:00Z,2016,5,23,6,0.05261125591273288,0.1950354609929078,6934
2016-05-23T05:00:00Z,2016,5,23,7,0.1877594362390192,0.14893617021276595,7555
2016-05-23T06:00:00Z,2016,5,23,8,0.3726228400424751,0.20567375886524825,7827
2016-05-23T07:00:00Z,2016,5,23,9,0.521768510473984,0.22340425531914893,8002
2016-05-23T08:00:00Z,2016,5,23,10,0.6332657592431702,0.20212765957446807,7919
2016-05-23T09:00:00Z,2016,5,23,11,0.6757409016314315,0.1914893617021277,8055
2016-05-23T10:00:00Z,2016,5,23,12,0.6549860025098947,0.1914893617021277,8140
2016-05-23T11:00:00Z,2016,5,23,13,0.5859638961289699,0.1879432624113475,8025
2016-05-23T12:00:00Z,2016,5,23,14,0.5014962834250409,0.18439716312056736,7880
2016-05-23T13:00:00Z,2016,5,23,15,0.40206583647070177,0.1950354609929078,7954
2016-05-23T14:00:00Z,2016,5,23,16,0.2896032435563278,0.1879432624113475,7862
2016-05-23T15:00:00Z,2016,5,23,17,0.17183125784342115,0.2730496453900709,7776
2016-05-23T16:00:00Z,2016,5,23,18,0.07577951539723911,0.2872340425531915,7564
2016-05-23T17:00:00Z,2016,5,23,19,0.0260642919200695,0.26595744680851063,7531
2016-05-23T18:00:00Z,2016,5,23,20,0.00386137658075103,0.22340425531914893,7412
2016-05-23T19:00:00Z,2016,5,23,21,9.653441451877592e-4,0.22340425531914893,7243
2016-05-23T20:00:00Z,2016,5,23,22,0,0.23404255319148937,6790
2016-05-23T21:00:00Z,2016,5,23,23,0,0.1524822695035461,6381
2016-05-23T22:00:00Z,2016,5,24,0,0,0.16312056737588654,6053
2016-05-23T23:00:00Z,2016,5,24,1,0,0.25177304964539005,6064
2016-05-24T00:00:00Z,2016,5,24,2,0,0.2127659574468085,5912
2016-05-24T01:00:00Z,2016,5,24,3,0,0.10638297872340426,5791
2016-05-24T02:00:00Z,2016,5,24,4,9.653441451877592e-4,0.09929078014184398,5793
2016-05-24T03:00:00Z,2016,5,24,5,0.00627473694372043,0.12056737588652482,6051
2016-05-24T04:00:00Z,2016,5,24,6,0.03716574958972873,0.12411347517730496,7088
2016-05-24T05:00:00Z,2016,5,24,7,0.0854329568491167,0.13120567375886524,7676
2016-05-24T06:00:00Z,2016,5,24,8,0.14818032628632105,0.1276595744680851,7973
2016-05-24T07:00:00Z,2016,5,24,9,0.20272227048942945,0.1276595744680851,8105
